ZipCode,AssessTot,LandUse,Address,MaxValues,,,,,,
10036,237183,2,431 WEST 48 STREET,,,,,,,
10036,237183,4,415 WEST 48 STREET,,,,,,,
10036,237183,2,504 WEST 48 STREET,,,,,,,
10036,230248,2,426 WEST 44 STREET,,,,,,,
10036,226131,2,425 WEST 43 STREET,,,,,,,
10036,220919,1,308 WEST 48 STREET,,,,,,,
10036,216853,2,336 WEST 47 STREET,,,,,,,
10036,212220,1,445 WEST 44 STREET,,,,,,,
10036,212063,2,411 WEST 43 STREET,,,,,,,
10036,209872,2,350 WEST 48 STREET,,,,,,,
10036,207551,2,326 WEST 45 STREET,,,,,,,
10036,203663,2,502 WEST 44 STREET,,,,,,,
10036,198099,2,534 WEST 46 STREET,,,,,,,
10036,193500,11,5 WEST 46 STREET,,,,,,,
10036,192875,2,348 WEST 48 STREET,,,,,,,
10036,190885,4,671 9 AVENUE,,,,,,,
10036,190787,1,405 WEST 46 STREET,,,,,,,
10036,190442,2,459 WEST 44 STREET,,,,,,,
10036,182971,2,526 WEST 46 STREET,,,,,,,
10036,178590,2,346 WEST 48 STREET,,,,,,,
10036,176400,11,605 10 AVENUE,,,,,,,
10036,174484,2,524 WEST 47 STREET,,,,,,,
10036,174484,4,528 WEST 47 STREET,,,,,,,
10036,171900,10,310 WEST 48 STREET,,,,,,,
10036,169344,4,357 WEST 46 STREET,,,,,,,
10036,163796,1,430 WEST 44 STREET,,,,,,,
10036,162474,2,443 WEST 44 STREET,,,,,,,
10036,161599,2,341 WEST 48 STREET,,,,,,,
10036,158067,2,443 WEST 48 STREET,,,,,,,
10036,157708,2,452 WEST 44 STREET,,,,,,,
10036,157593,2,362 WEST 46 STREET,,,,,,,
10036,157392,1,415 WEST 43 STREET,,,,,,,
10036,157260,1,446 WEST 44 STREET,,,,,,,
10036,149110,2,441 WEST 44 STREET,,,,,,,
10036,147558,1,441 WEST 43 STREET,,,,,,,
10036,145382,1,435 WEST 44 STREET,,,,,,,
10036,142471,1,442 WEST 44 STREET,,,,,,,
10036,139791,1,439 WEST 43 STREET,,,,,,,
10036,138859,4,450 WEST 44 STREET,,,,,,,
10036,134784,2,341 WEST 46 STREET,,,,,,,
10036,132710,4,448 WEST 44 STREET,,,,,,,
10036,130472,1,454 WEST 44 STREET,,,,,,,
10036,129328,1,423 WEST 43 STREET,,,,,,,
10036,127570,4,461 WEST 47 STREET,,,,,,,
10036,124416,2,433 WEST 44 STREET,,,,,,,
10036,124416,2,412 WEST 47 STREET,,,,,,,
10036,122756,4,576 9 AVENUE,,,,,,,
10036,104800,4,403 WEST 46 STREET,,,,,,,
10036,104000,2,417 WEST 46 STREET,,,,,,,
10036,87920,1,407 WEST 44 STREET,,,,,,,
10036,80550,,1567 BROADWAY,,,,,,,
10036,44296,1,438 WEST 44 STREET,,,,,,,
10036,3240,11,WEST 46 STREET,,,,,,,
10036,0,11,1568 BROADWAY,,,,,,,
10036,0,11,1562 BROADWAY,,,,,,,
10036,0,11,1568 BROADWAY,,,,,,,
10036,0,11,WEST 42 STREET,,,,,,,
10036,0,11,732 8 AVENUE,,,,,,,
10036,0,11,WEST 46 STREET,,,,,,,
10036,0,11,8 AVENUE,,,,,,,
10036,0,11,WEST 41 STREET,,,,,,,
10036,0,7,521 WEST 41 STREET,,,,,,,
10036,0,7,617 WEST 47 STREET,,,,,,,
10036,0,7,610 WEST 48 STREET,,,,,,,
10036,0,11,1156 AVENUE OF THE AMER,,,,,,,
10036,0,11,30 WEST 47 STREET,,,,,,,
10036,0,11,,,,,,,,
10037,717897150,8,522 LENOX AVENUE,,,,,,,
10037,77989950,8,504 LENOX AVENUE,,,,,,,
10037,34144650,3,2225 5 AVENUE,,,,,,,
10037,25744950,3,2101 MADISON AVENUE,,,,,,,
10037,23940900,3,2300 5 AVENUE,,,,,,,
10037,22828500,3,29 WEST 138 STREET,,,,,,,
10037,18525600,3,2301 5 AVENUE,,,,,,,
10037,15387750,3,2289 5 AVENUE,,,,,,,
10037,15326100,3,2161 5 AVENUE,,,,,,,
10037,14516236,4,1951 PARK AVENUE,,,,,,,
10037,13519350,3,200 EAST 131 STREET,,,,,,,
10037,10679850,3,107 EAST 130 STREET,,,,,,,
10037,10339200,3,25 WEST 132 STREET,,,,,,,
10037,9902250,3,2186 5 AVENUE,,,,,,,
10037,9595350,3,10 WEST 135 STREET,,,,,,,
10037,9544500,3,45 WEST 132 STREET,,,,,,,
10037,9447300,3,40 WEST 135 STREET,,,,,,,
10037,8931150,3,470 LENOX AVENUE,,,,,,,
10037,7640523,4,34 WEST 139 STREET,,,,,,,
10037,7463700,3,620 LENOX AVENUE,,,,,,,
10037,7463700,3,45 WEST 139 STREET,,,,,,,
10037,7463700,3,60 WEST 142 STREET,,,,,,,
10037,7463700,3,630 LENOX AVENUE,,,,,,,
10037,7324200,8,503 LENOX AVENUE,,,,,,,
10037,5780250,8,38 WEST 131 STREET,,,,,,,
10037,5780250,8,2230 5 AVENUE,,,,,,,
10037,5554800,3,45 EAST 135 STREET,,,,,,,
10037,5415300,6,1916 PARK AVENUE,,,,,,,
10037,5101200,8,107 WEST 143 STREET,,,,,,,
10037,4991850,6,51 WEST 142 STREET,,,,,,,
10037,4861800,6,12 WEST 142 STREET,,,,,,,
10037,4662000,3,485 LENOX AVENUE,,,,,,,
10037,4655700,3,50 WEST 139 STREET,,,,,,,
10037,4630500,3,560 LENOX AVENUE,,,,,,,
10037,4551300,8,34 WEST 134 STREET,,,,,,,
10037,4049550,8,540 LENOX AVENUE,,,,,,,
10037,3683700,3,2081 MADISON AVENUE,,,,,,,
10037,3488400,8,30 WEST 138 STREET,,,,,,,
10037,3448364,3,48 WEST 138 STREET,,,,,,,
10037,3422250,3,56 EAST 131 STREET,,,,,,,
10037,3364200,8,55 WEST 137 STREET,,,,,,,
10037,3318300,5,580 LENOX AVENUE,,,,,,,
10037,3311100,3,58 EAST 132 STREET,,,,,,,
10037,3240900,3,45 EAST 131 STREET,,,,,,,
10037,3231900,4,561 LENOX AVENUE,,,,,,,
10037,3230100,8,2121 5 AVENUE,,,,,,,
10037,3215250,4,607 LENOX AVENUE,,,,,,,
10037,3030300,3,10 WEST 138 STREET,,,,,,,
10037,2987100,6,2340 5 AVENUE,,,,,,,
10037,2773351,4,69 EAST 130 STREET,,,,,,,
10037,2683530,4,52 WEST 139 STREET,,,,,,,
10037,2662650,3,646 LENOX AVENUE,,,,,,,
10037,2538450,8,2367 5 AVENUE,,,,,,,
10037,2526750,8,43 WEST 137 STREET,,,,,,,
10037,2250900,9,680 LENOX AVENUE,,,,,,,
10037,2208600,8,433 LENOX AVENUE,,,,,,,
10037,2172600,5,480 LENOX AVENUE,,,,,,,
10037,1982704,4,555 LENOX AVENUE,,,,,,,
10037,1881900,5,444 LENOX AVENUE,,,,,,,
10037,1850400,4,685 LENOX AVENUE,,,,,,,
10037,1659150,3,2071 MADISON AVENUE,,,,,,,
10037,1617300,3,53 EAST 131 STREET,,,,,,,
10037,1615950,3,100 WEST 141 STREET,,,,,,,
10037,1456200,6,72 EAST 131 STREET,,,,,,,
10037,1445850,8,646 LENOX AVENUE,,,,,,,
10037,1414350,4,100 WEST 143 STREET,,,,,,,
10037,1381500,3,63 WEST 137 STREET,,,,,,,
10037,1266750,8,49 WEST 137 STREET,,,,,,,
10037,1266750,8,47 WEST 137 STREET,,,,,,,
10037,1212750,7,1908 PARK AVENUE,,,,,,,
10037,1212300,3,50 WEST 132 STREET,,,,,,,
10037,1151550,4,2 EAST 132 STREET,,,,,,,
10037,1150200,5,2196 5 AVENUE,,,,,,,
10037,1137150,4,665 LENOX AVENUE,,,,,,,
10037,1124610,2,7 WEST 131 STREET,,,,,,,
10037,1123200,10,1921 PARK AVENUE,,,,,,,
10037,1113300,5,2160 5 AVENUE,,,,,,,
10037,1102050,4,477 LENOX AVENUE,,,,,,,
10037,1099350,6,120 EAST 131 STREET,,,,,,,
10037,1061100,8,2280 5 AVENUE,,,,,,,
10037,994050,4,531 LENOX AVENUE,,,,,,,
10037,981900,2,47 EAST 130 STREET,,,,,,,
10037,967050,5,24 WEST 135 STREET,,,,,,,
10037,947249,3,55 WEST 131 STREET,,,,,,,
10037,874350,8,2238 5 AVENUE,,,,,,,
10037,865350,2,2090 MADISON AVENUE,,,,,,,
10037,865349,2,25 WEST 131 STREET,,,,,,,
10037,845100,4,621 LENOX AVENUE,,,,,,,
10037,844182,2,1948 PARK AVENUE,,,,,,,
10037,805050,2,6 EAST 132 STREET,,,,,,,
10037,802800,4,467 LENOX AVENUE,,,,,,,
10037,793350,4,539 LENOX AVENUE,,,,,,,
10037,791550,4,2095 MADISON AVENUE,,,,,,,
10037,772650,2,58 EAST 130 STREET,,,,,,,
10037,767700,2,26 WEST 131 STREET,,,,,,,
10037,755100,2,36 WEST 138 STREET,,,,,,,
10037,750600,4,67 WEST 137 STREET,,,,,,,
10037,749700,3,35 WEST 131 STREET,,,,,,,
10037,745200,4,429 LENOX AVENUE,,,,,,,
10037,682650,9,5 AVENUE,,,,,,,
10037,670950,4,100 WEST 138 STREET,,,,,,,
10037,663300,3,48 EAST 132 STREET,,,,,,,
10037,662400,9,2145 5 AVENUE,,,,,,,
10037,655650,2,2093 MADISON AVENUE,,,,,,,
10037,645300,4,691 LENOX AVENUE,,,,,,,
10037,634500,2,67 WEST 131 STREET,,,,,,,
10037,602550,10,1940 PARK AVENUE,,,,,,,
10037,602100,11,WEST 134 STREET,,,,,,,
10037,598500,3,51 EAST 131 STREET,,,,,,,
10037,586800,2,42 WEST 138 STREET,,,,,,,
10037,580850,2,12 EAST 132 STREET,,,,,,,
10037,565200,9,35 WEST 134 STREET,,,,,,,
10037,564300,2,53 EAST 130 STREET,,,,,,,
10037,562698,2,16 EAST 132 STREET,,,,,,,
10037,561150,11,73 WEST 132 STREET,,,,,,,
10037,555300,2,63 WEST 131 STREET,,,,,,,
10037,555300,4,401 WEST 130 STREET,,,,,,,
10037,544500,5,20 WEST 135 STREET,,,,,,,
10037,533940,2,60 WEST 130 STREET,,,,,,,
10037,533700,4,465 LENOX AVENUE,,,,,,,
10037,522450,2,13 WEST 137 STREET,,,,,,,
10037,515700,4,473 LENOX AVENUE,,,,,,,
10037,512550,10,WEST 138 STREET,,,,,,,
10037,512101,2,24 WEST 131 STREET,,,,,,,
10037,511999,2,11 EAST 131 STREET,,,,,,,
10037,507176,2,17 EAST 131 STREET,,,,,,,
10037,502775,2,15 EAST 131 STREET,,,,,,,
10037,495450,4,42 EAST 132 STREET,,,,,,,
10037,494877,2,10 EAST 132 STREET,,,,,,,
10037,494550,2,28 WEST 132 STREET,,,,,,,
10037,489150,2,66 WEST 138 STREET,,,,,,,
10037,478350,4,625 LENOX AVENUE,,,,,,,
10037,463950,8,61 WEST 138 STREET,,,,,,,
10037,461250,9,2058 MADISON AVENUE,,,,,,,
10037,459450,4,653 LENOX AVENUE,,,,,,,
10037,451800,4,100 WEST 142 STREET,,,,,,,
10037,451800,4,649 LENOX AVENUE,,,,,,,
10037,450450,4,645 LENOX AVENUE,,,,,,,
10037,450094,4,408 LENOX AVENUE,,,,,,,
10037,443969,2,3 EAST 131 STREET,,,,,,,
10037,433962,2,5 EAST 131 STREET,,,,,,,
10037,427050,2,11 WEST 137 STREET,,,,,,,
10037,421650,4,115 WEST 142 STREET,,,,,,,
10037,396900,4,629 LENOX AVENUE,,,,,,,
10037,396450,2,9 EAST 131 STREET,,,,,,,
10037,391951,2,2151 5 AVENUE,,,,,,,
10037,384425,4,423 LENOX AVENUE,,,,,,,
10037,379491,2,73 WEST 130 STREET,,,,,,,
10037,373500,2,32 WEST 131 STREET,,,,,,,
10037,371250,3,28 WEST 131 STREET,,,,,,,
10037,365850,4,418 LENOX AVENUE,,,,,,,
10037,364042,2,21 WEST 131 STREET,,,,,,,
10037,359100,4,3 WEST 137 STREET,,,,,,,
10037,358200,2,36 WEST 131 STREET,,,,,,,
10037,356850,4,2252 5 AVENUE,,,,,,,
10037,353700,3,WEST 132 STREET,,,,,,,
10037,352800,8,13 WEST 130 STREET,,,,,,,
10037,351000,2,35 WEST 138 STREET,,,,,,,
10037,349650,11,EAST 132 STREET,,,,,,,
10037,348300,8,58 WEST 135 STREET,,,,,,,
10037,345800,4,2142 5 AVENUE,,,,,,,
10037,341550,9,2122 5 AVENUE,,,,,,,
10037,333000,11,34 WEST 131 STREET,,,,,,,
10037,331500,2,26 WEST 132 STREET,,,,,,,
10037,330750,4,633 LENOX AVENUE,,,,,,,
10037,330300,4,439 LENOX AVENUE,,,,,,,
10037,325265,2,2084 MADISON AVENUE,,,,,,,
10037,324277,2,2088 MADISON AVENUE,,,,,,,
10037,319500,4,2254 5 AVENUE,,,,,,,
10037,318150,4,2140 5 AVENUE,,,,,,,
10037,317250,10,73 EAST 130 STREET,,,,,,,
10037,307333,4,421 LENOX AVENUE,,,,,,,
10037,305492,2,56 EAST 130 STREET,,,,,,,
10037,298236,2,54 EAST 130 STREET,,,,,,,
10037,296790,4,525 LENOX AVENUE,,,,,,,
10037,296595,2,12 WEST 132 STREET,,,,,,,
10037,295200,2,18 EAST 132 STREET,,,,,,,
10037,292500,2,23 WEST 131 STREET,,,,,,,
10037,289800,4,2096 MADISON AVENUE,,,,,,,
10037,287245,2,25 EAST 131 STREET,,,,,,,
10037,286708,2,4 WEST 131 STREET,,,,,,,
10037,286000,2,19 WEST 131 STREET,,,,,,,
10037,283050,8,2152 5 AVENUE,,,,,,,
10037,280800,2,15 WEST 137 STREET,,,,,,,
10037,279000,8,60 WEST 138 STREET,,,,,,,
10037,274050,8,67 WEST 138 STREET,,,,,,,
10037,265050,8,57 WEST 138 STREET,,,,,,,
10037,264150,4,459 LENOX AVENUE,,,,,,,
10037,261450,8,416 LENOX AVENUE,,,,,,,
10037,261000,11,44 EAST 132 STREET,,,,,,,
10037,260000,2,6 WEST 132 STREET,,,,,,,
10037,256500,2,39 WEST 130 STREET,,,,,,,
10037,256500,2,37 WEST 138 STREET,,,,,,,
10037,249409,2,2082 MADISON AVENUE,,,,,,,
10037,248400,11,2157 5 AVENUE,,,,,,,
10037,247500,11,5 AVENUE,,,,,,,
10037,245700,5,527 LENOX AVENUE,,,,,,,
10037,245700,5,529 LENOX AVENUE,,,,,,,
10037,243900,2,31 WEST 130 STREET,,,,,,,
10037,241650,2,7 WEST 137 STREET,,,,,,,
10037,241650,2,5 WEST 137 STREET,,,,,,,
10037,240750,2,9 WEST 137 STREET,,,,,,,
10037,238950,11,407 LENOX AVENUE,,,,,,,
10037,236700,11,415 LENOX AVENUE,,,,,,,
10037,233046,2,34 WEST 132 STREET,,,,,,,
10037,230578,4,2056 MADISON AVENUE,,,,,,,
10037,230400,11,409 LENOX AVENUE,,,,,,,
10037,227700,4,420 LENOX AVENUE,,,,,,,
10037,227700,2,17 WEST 137 STREET,,,,,,,
10037,224550,5,31 WEST 138 STREET,,,,,,,
10037,221400,2,19 WEST 137 STREET,,,,,,,
10037,219945,2,65 WEST 130 STREET,,,,,,,
10037,219945,2,51 WEST 130 STREET,,,,,,,
10037,217350,2,21 WEST 137 STREET,,,,,,,
10037,214650,8,54 WEST 132 STREET,,,,,,,
10037,212559,4,521 LENOX AVENUE,,,,,,,
10037,209250,8,12 EAST 130 STREET,,,,,,,
10037,200700,11,61 WEST 130 STREET,,,,,,,
10037,198000,4,434 LENOX AVENUE,,,,,,,
10037,197730,4,471 LENOX AVENUE,,,,,,,
10037,191250,11,2086 MADISON AVENUE,,,,,,,
10037,189000,11,64 WEST 132 STREET,,,,,,,
10037,186750,8,59 WEST 137 STREET,,,,,,,
10037,185932,2,49 EAST 130 STREET,,,,,,,
10037,184950,2,49 WEST 130 STREET,,,,,,,
10037,184950,2,47 WEST 130 STREET,,,,,,,
10037,181350,10,62 WEST 138 STREET,,,,,,,
10037,180000,3,69 WEST 130 STREET,,,,,,,
10037,177957,2,30 WEST 132 STREET,,,,,,,
10037,171900,11,57 EAST 130 STREET,,,,,,,
10037,169011,2,414 LENOX AVENUE,,,,,,,
10037,168070,2,71 WEST 131 STREET,,,,,,,
10037,167850,11,24 EAST 130 STREET,,,,,,,
10037,167850,11,6 EAST 130 STREET,,,,,,,
10037,167850,11,2 EAST 130 STREET,,,,,,,
10037,167850,11,68 EAST 130 STREET,,,,,,,
10037,167850,11,64 EAST 130 STREET,,,,,,,
10037,167850,11,4 EAST 130 STREET,,,,,,,
10037,164967,4,412 LENOX AVENUE,,,,,,,
10037,163350,2,30 WEST 130 STREET,,,,,,,
10037,160650,9,HARLEM RIVER DRIVE,,,,,,,
10037,159300,10,WEST 142 STREET,,,,,,,
10037,155700,2,32 WEST 130 STREET,,,,,,,
10037,151200,8,441 LENOX AVENUE,,,,,,,
10037,141376,4,537 LENOX AVENUE,,,,,,,
10037,139500,,66 EAST 130 STREET,,,,,,,
10037,139500,,62 EAST 130 STREET,,,,,,,
10037,139343,2,410 LENOX AVENUE,,,,,,,
10037,139050,8,440 LENOX AVENUE,,,,,,,
10037,137044,2,62 EAST 131 STREET,,,,,,,
10037,136620,11,463 LENOX AVENUE,,,,,,,
10037,129150,9,53 WEST 138 STREET,,,,,,,
10037,129070,2,23 WEST 130 STREET,,,,,,,
10037,124924,4,406 LENOX AVENUE,,,,,,,
10037,123580,2,8 WEST 131 STREET,,,,,,,
10037,121050,8,65 WEST 138 STREET,,,,,,,
10037,118638,2,73 WEST 131 STREET,,,,,,,
10037,118300,4,2150 5 AVENUE,,,,,,,
10037,113851,2,22 EAST 130 STREET,,,,,,,
10037,113441,2,38 WEST 130 STREET,,,,,,,
10037,103054,2,20 EAST 130 STREET,,,,,,,
10037,102150,4,535 LENOX AVENUE,,,,,,,
10037,100800,2,66 EAST 131 STREET,,,,,,,
10037,98100,8,19 WEST 130 STREET,,,,,,,
10037,98100,2,5 WEST 131 STREET,,,,,,,
10037,97848,2,74 WEST 131 STREET,,,,,,,
10037,97154,2,58 WEST 130 STREET,,,,,,,
10037,95400,9,45 WEST 138 STREET,,,,,,,
10037,93258,4,430 LENOX AVENUE,,,,,,,
10037,93220,2,438 LENOX AVENUE,,,,,,,
10037,91350,8,12 WEST 131 STREET,,,,,,,
10037,79338,1,43 WEST 131 STREET,,,,,,,
10037,78457,2,28 EAST 130 STREET,,,,,,,
10037,78412,2,74 WEST 132 STREET,,,,,,,
10037,78146,2,26 WEST 130 STREET,,,,,,,
10037,77973,1,30 EAST 130 STREET,,,,,,,
10037,76761,2,8 WEST 132 STREET,,,,,,,
10037,74952,4,428 LENOX AVENUE,,,,,,,
10037,74148,4,424 LENOX AVENUE,,,,,,,
10037,74148,4,426 LENOX AVENUE,,,,,,,
10037,74148,4,422 LENOX AVENUE,,,,,,,
10037,74148,4,432 LENOX AVENUE,,,,,,,
10037,70650,10,62 WEST 132 STREET,,,,,,,
10037,70592,2,44 WEST 130 STREET,,,,,,,
10037,70200,8,52 WEST 132 STREET,,,,,,,
10037,70200,2,447 LENOX AVENUE,,,,,,,
10037,69750,8,27 WEST 130 STREET,,,,,,,
10037,68216,4,523 LENOX AVENUE,,,,,,,
10037,66498,2,75 WEST 131 STREET,,,,,,,
10037,66350,1,20 WEST 131 STREET,,,,,,,
10037,66150,10,2 WEST 132 STREET,,,,,,,
10037,66150,10,4 WEST 132 STREET,,,,,,,
10037,64800,8,413 LENOX AVENUE,,,,,,,
10037,64628,2,37 WEST 130 STREET,,,,,,,
10037,64261,4,436 LENOX AVENUE,,,,,,,
10037,63216,4,461 LENOX AVENUE,,,,,,,
10037,63100,2,42 WEST 130 STREET,,,,,,,
10037,63024,1,29 WEST 131 STREET,,,,,,,
10037,62985,1,22 WEST 131 STREET,,,,,,,
10037,62643,4,2144 5 AVENUE,,,,,,,
10037,62453,2,59 EAST 130 STREET,,,,,,,
10037,60034,2,48 WEST 130 STREET,,,,,,,
10037,59400,9,41 WEST 138 STREET,,,,,,,
10037,58132,4,451 LENOX AVENUE,,,,,,,
10037,57445,1,16 WEST 131 STREET,,,,,,,
10037,56250,8,60 EAST 132 STREET,,,,,,,
10037,55350,8,405 LENOX AVENUE,,,,,,,
10037,54584,1,27 WEST 131 STREET,,,,,,,
10037,54375,4,457 LENOX AVENUE,,,,,,,
10037,54375,4,455 LENOX AVENUE,,,,,,,
10037,54186,2,13 EAST 131 STREET,,,,,,,
10037,53586,2,78 WEST 132 STREET,,,,,,,
10037,53453,2,67 WEST 130 STREET,,,,,,,
10037,52746,1,20 WEST 130 STREET,,,,,,,
10037,49890,4,4 EAST 132 STREET,,,,,,,
10037,49627,2,46 WEST 130 STREET,,,,,,,
10037,48892,2,80 WEST 132 STREET,,,,,,,
10037,47038,2,34 WEST 130 STREET,,,,,,,
10037,46996,2,35 WEST 130 STREET,,,,,,,
10037,46368,2,16 EAST 130 STREET,,,,,,,
10037,45873,2,63 WEST 130 STREET,,,,,,,
10037,45263,2,53 WEST 130 STREET,,,,,,,
10037,45258,2,22 WEST 130 STREET,,,,,,,
10037,43439,2,2146 5 AVENUE,,,,,,,
10037,43233,2,31 WEST 131 STREET,,,,,,,
10037,42312,1,43 WEST 130 STREET,,,,,,,
10037,42300,9,WEST 138 STREET,,,,,,,
10037,41451,2,18 EAST 130 STREET,,,,,,,
10037,40423,2,15 WEST 131 STREET,,,,,,,
10037,39546,2,64 EAST 131 STREET,,,,,,,
10037,38707,1,29 WEST 130 STREET,,,,,,,
10037,38609,1,55 WEST 130 STREET,,,,,,,
10037,37020,2,14 WEST 130 STREET,,,,,,,
10037,36487,2,14 EAST 130 STREET,,,,,,,
10037,36245,2,10 WEST 130 STREET,,,,,,,
10037,36199,4,449 LENOX AVENUE,,,,,,,
10037,35953,1,52 WEST 130 STREET,,,,,,,
10037,35350,2,21 WEST 130 STREET,,,,,,,
10037,33891,2,40 WEST 130 STREET,,,,,,,
10037,33602,2,60 EAST 130 STREET,,,,,,,
10037,32383,1,36 WEST 130 STREET,,,,,,,
10037,31795,2,51 EAST 130 STREET,,,,,,,
10037,31372,2,2148 5 AVENUE,,,,,,,
10037,31087,2,72 WEST 132 STREET,,,,,,,
10037,31087,2,70 WEST 132 STREET,,,,,,,
10037,30777,2,66 WEST 132 STREET,,,,,,,
10037,30775,2,68 WEST 132 STREET,,,,,,,
10037,28954,1,16 WEST 130 STREET,,,,,,,
10037,28827,4,453 LENOX AVENUE,,,,,,,
10037,26660,2,12 WEST 130 STREET,,,,,,,
10037,26544,2,33 WEST 130 STREET,,,,,,,
10037,26197,1,6 WEST 130 STREET,,,,,,,
10037,26061,2,24 WEST 132 STREET,,,,,,,
10037,26061,2,63 EAST 130 STREET,,,,,,,
10037,25574,1,24 WEST 130 STREET,,,,,,,
10037,24883,1,445 LENOX AVENUE,,,,,,,
10037,24133,2,8 WEST 130 STREET,,,,,,,
10037,23507,2,72 WEST 131 STREET,,,,,,,
10037,23453,2,61 EAST 130 STREET,,,,,,,
10037,21717,2,57 WEST 130 STREET,,,,,,,
10037,21717,2,45 WEST 130 STREET,,,,,,,
10037,21717,2,41 WEST 130 STREET,,,,,,,
10037,21717,2,10 WEST 131 STREET,,,,,,,
10037,21717,2,41 WEST 131 STREET,,,,,,,
10037,20849,2,2153 5 AVENUE,,,,,,,
10037,19306,2,18 WEST 131 STREET,,,,,,,
10037,18242,2,33A WEST 131 STREET,,,,,,,
10037,15254,1,33 WEST 131 STREET,,,,,,,
10037,15206,2,25 WEST 130 STREET,,,,,,,
10037,14479,2,13 WEST 131 STREET,,,,,,,
10037,14181,1,59 WEST 130 STREET,,,,,,,
10037,13824,2,54 WEST 130 STREET,,,,,,,
10037,12420,1,17 WEST 131 STREET,,,,,,,
10037,12064,2,28 WEST 130 STREET,,,,,,,
10037,11947,1,18 WEST 130 STREET,,,,,,,
10037,11750,1,14 WEST 131 STREET,,,,,,,
10037,11059,2,56 WEST 130 STREET,,,,,,,
10037,10615,2,76 WEST 132 STREET,,,,,,,
10037,10368,2,50 WEST 130 STREET,,,,,,,
10037,8686,2,4 WEST 130 STREET,,,,,,,
10037,7237,2,2 WEST 131 STREET,,,,,,,
10037,6588,4,411 LENOX AVENUE,,,,,,,
10037,6220,1,39 WEST 131 STREET,,,,,,,
10038,153865463,4,8 SPRUCE STREET,,,,,,,
10038,114680250,3,80 GOLD STREET,,,,,,,
10038,99165150,5,59 MAIDEN LANE,,,,,,,
10038,98093698,5,199 WATER STREET,,,,,,,
10038,97136550,5,1 POLICE PLAZA,,,,,,,
10038,78205050,3,2 GOLD STREET,,,,,,,
10038,76545450,5,222 BROADWAY,,,,,,,
10038,74666700,5,375 PEARL STREET,,,,,,,
10038,71888850,8,PARK ROW,,,,,,,
10038,67988700,5,110 WILLIAM STREET,,,,,,,
10038,67293000,4,20 MADISON STREET,,,,,,,
10038,64287450,3,127 JOHN STREET,,,,,,,
10038,62581500,5,100 GOLD STREET,,,,,,,
10038,57946950,5,56 NASSAU STREET,,,,,,,
10038,53148150,8,154 NASSAU STREET,,,,,,,
10038,51361646,5,175 WATER STREET,,,,,,,
10038,49116630,4,5 BEEKMAN STREET,,,,,,,
10038,46669500,5,123 WILLIAM STREET,,,,,,,
10038,43193250,3,185 PARK ROW,,,,,,,
10038,43125750,4,116 JOHN STREET,,,,,,,
10038,43042957,4,99 JOHN STREET,,,,,,,
10038,38534531,4,180 WATER STREET,,,,,,,
10038,38073150,5,100 WILLIAM STREET,,,,,,,
10038,37907100,5,160 WATER STREET,,,,,,,
10038,35822700,8,52 BEEKMAN STREET,,,,,,,
10038,35277750,8,411 PEARL STREET,,,,,,,
10038,33504750,7,200 BROADWAY,,,,,,,
10038,32022900,4,90 JOHN STREET,,,,,,,
10038,32018850,5,81 FULTON STREET,,,,,,,
10038,31707000,5,150 BROADWAY,,,,,,,
10038,30961350,11,SOUTH STREET,,,,,,,
10038,30551397,5,125 MAIDEN LANE,,,,,,,
10038,29231911,4,15 PARK ROW,,,,,,,
10038,28944000,3,196 PARK ROW,,,,,,,
10038,27352806,5,95 SOUTH STREET,,,,,,,
10038,27179100,3,211 PEARL STREET,,,,,,,
10038,27123745,4,111 FULTON STREET,,,,,,,
10038,26669700,4,2 MONROE STREET,,,,,,,
10038,25608150,5,170 BROADWAY,,,,,,,
10038,23661454,4,80 JOHN STREET,,,,,,,
10038,22478851,5,33 BEEKMAN STREET,,,,,,,
10038,22390650,5,4 PLATT STREET,,,,,,,
10038,21398396,4,150 NASSAU STREET,,,,,,,
10038,20873700,4,113 NASSAU STREET,,,,,,,
10038,20125360,4,90 WILLIAM STREET,,,,,,,
10038,19252991,5,94 SOUTH STREET,,,,,,,
10038,18893700,5,180 BROADWAY,,,,,,,
10038,18463050,5,40 FULTON STREET,,,,,,,
10038,18122400,8,86 CATHERINE STREET,,,,,,,
10038,17861850,5,111 JOHN STREET,,,,,,,
10038,17856450,5,161 WILLIAM STREET,,,,,,,
10038,17581050,4,15 CLIFF STREET,,,,,,,
10038,16987500,5,156 WILLIAM STREET,,,,,,,
10038,16700400,5,84 WILLIAM STREET,,,,,,,
10038,16266150,11,SOUTH STREET,,,,,,,
10038,16122150,5,89 SOUTH STREET,,,,,,,
10038,15995700,3,49 FULTON STREET,,,,,,,
10038,15661350,3,176 BROADWAY,,,,,,,
10038,15411150,3,53 LIBERTY STREET,,,,,,,
10038,15020100,4,82 FULTON STREET,,,,,,,
10038,14301000,4,87 JOHN STREET,,,,,,,
10038,13927500,5,83 MAIDEN LANE,,,,,,,
10038,13893750,5,161 FRONT STREET,,,,,,,
10038,13408650,11,AVENUE OF THE FINEST,,,,,,,
10038,13116600,8,55 JOHN STREET,,,,,,,
10038,12936152,4,59 JOHN STREET,,,,,,,
10038,12275550,3,36 PARK ROW,,,,,,,
10038,12218657,5,17 JOHN STREET,,,,,,,
